file,time_diff,total_word,c_w_p_m
student_894_passage_33003_55524246491e9,0.7931666666666667,65,81.94998949359109
student_862_passage_32022_5548fbc02595f,0.7588333333333334,44,57.98374698001317
student_972_passage_31044_553fe8d32c39d,0.03300000000000001,2,60.60606060606059
student_141_passage_21140_56df43f88d5e4,0.1408333333333333,22,156.21301775147933
student_581_passage_24000_553aa002d6a80,1.2345000000000002,86,69.66383151073308
student_287_passage_21146_56e6fb7298e2d,0.168,22,130.95238095238093
student_968_passage_33012_553fe76f114ae,0.8270000000000001,79,95.5259975816203
student_816_passage_32010_553fb24382a68,0.433,39,90.06928406466513
student_293_passage_44000_5547e1fd4d604,1.025,78,76.09756097560977
student_377_passage_43046_553e8239e44ff,0.34400000000000003,50,145.3488372093023
student_321_passage_31119_56e1ee19e01b7,0.12166666666666665,14,115.06849315068496
student_1019_passage_41189_56df0890cfd93,0.15166666666666667,19,125.27472527472527
student_932_passage_33004_5552313230d59,0.9155,68,74.27635172037138
student_439_passage_31087_56e1d09a91f12,0.24400000000000002,13,53.27868852459016
student_255_passage_42053_5547bd2886c77,0.30383333333333334,36,118.48601206801975
student_583_passage_23042_553a6de8c3600,0.8096666666666666,62,76.57472210786332
student_419_passage_32068_56ddd2f38a001,0.3,19,63.333333333333336
student_1035_passage_41177_56e83cd5c4ae7,0.22500000000000003,15,66.66666666666666
student_91_passage_21059_56e6fd409b495,0.29600000000000004,33,111.48648648648647
student_489_passage_21040_553a753a91154,0.4201666666666667,17,40.460134867116224
student_511_passage_32068_56e1de595befd,0.285,44,154.3859649122807
student_197_passage_44000_553e57c2ef34d,1.2455,133,106.78442392613408
student_811_passage_43060_56e9a82e87772,1.0505,80,76.15421227986673
student_197_passage_22089_56df40924c906,1.0363333333333333,39,37.632679318108714
student_731_passage_41169_56e841f1d41f5,0.16383333333333333,26,158.69786368260426
student_722_passage_32033_5547b0e4bb394,0.3453333333333333,2,5.7915057915057915
student_1019_passage_42075_56df062635224,0.27749999999999997,43,154.95495495495499
student_133_passage_23054_56df3e4f94d08,0.47716666666666663,36,75.445337059029
student_968_passage_31008_553fe92c64440,0.2415,22,91.09730848861284
student_964_passage_31061_55522dff3e516,0.22283333333333336,28,125.6544502617801
student_767_passage_41121_56e9957cee6cd,0.12083333333333333,11,91.03448275862068
student_998_passage_31063_553fe6ff225fe,0.19733333333333333,24,121.62162162162163
student_958_passage_31069_5552326241b59,0.31233333333333335,26,83.2443970117396
student_872_passage_33014_55523badf2f25,1.0128333333333335,65,64.17640283034392
student_987_passage_41199_56e9990934617,0.1235,21,170.04048582995952
student_291_passage_41081_5547e0899fcfb,0.253,16,63.241106719367586
student_103_passage_42005_553e66078c3cb,0.20900000000000002,46,220.09569377990428
student_963_passage_41054_56e839603e4b0,0.06166666666666666,13,210.81081081081084
student_83_passage_41042_55491007c458e,0.149,22,147.6510067114094
student_181_passage_22048_56e6f8908c92d,0.8958333333333334,49,54.69767441860465
student_433_passage_23015_553a93bdaf798,1.8105,74,40.87268710301022
student_125_passage_42027_553e692ab1885,0.46149999999999997,28,60.671722643553636
student_846_passage_32035_5548f75dc5a4d,0.6489999999999999,41,63.174114021571654
student_391_passage_31107_56ddadb0bfc40,0.13216666666666668,23,174.0226986128625
student_3_passage_24000_56e067b501457,0.9680000000000001,59,60.950413223140494
student_119_passage_23038_56e6fdfe65876,0.7045,36,51.10007097232079
student_205_passage_41157_5547c03b37c53,0.206,22,106.79611650485438
student_291_passage_42020_5547e0df48cf1,0.36150000000000004,36,99.58506224066389
student_870_passage_32023_55523eb823f4c,0.8868333333333334,34,38.33865814696485
student_623_passage_32067_56e1df496d259,0.4225,47,111.24260355029587
student_887_passage_41139_56e8568282b95,0.11850000000000001,8,67.51054852320675
student_359_passage_31131_56e1ac52151a8,0.16299999999999998,15,92.02453987730063
student_237_passage_41064_5547c2e8bccc8,0.13616666666666666,22,161.5667074663403
student_469_passage_22021_553a970defe7a,0.7178333333333333,40,55.723241235198515
student_89_passage_41143_554914be7d0ec,0.252,26,103.17460317460318
student_69_passage_41083_5549102192d8a,0.2675,25,93.45794392523364
student_587_passage_33016_56ddca87142fe,0.7758333333333334,58,74.75832438238453
student_423_passage_24000_55428ae6f3300,1.2148333333333334,12,9.877898202771298
student_830_passage_33013_5548f39a2d042,0.5813333333333334,60,103.21100917431193
student_469_passage_21014_553a9536285e6,0.2725,19,69.72477064220183
student_61_passage_42005_5549159f41de8,0.30450000000000005,31,101.8062397372742
student_335_passage_43001_553e7cea996e5,0.926,82,88.55291576673865
student_263_passage_21001_56df177b88277,0.3685,5,13.568521031207599
student_405_passage_21092_55428ca2f0c02,0.296,21,70.94594594594595
student_750_passage_32023_5547a4ac4e574,0.47,28,59.57446808510639
student_493_passage_22040_553a81274ff6e,0.4385,45,102.62257696693273
student_221_passage_42053_554901d4c0295,0.18516666666666665,17,91.80918091809183
student_177_passage_42024_553e951b5ec87,0.2983333333333333,40,134.07821229050282
student_113_passage_41017_553e67796d789,0.0785,6,76.43312101910828
student_806_passage_31057_553fa992f03c5,0.17750000000000002,22,123.94366197183098
student_309_passage_41029_5548fc4d919ad,0.12783333333333335,18,140.8083441981747
student_942_passage_31005_55522fcfc5c6a,0.182,21,115.38461538461539
student_621_passage_34000_56e1a73b6047b,1.1071666666666669,89,80.38536805660092
student_327_passage_44000_553e7df424d1d,1.0195,114,111.81951937224129
student_987_passage_41174_56e998cb0342e,0.10900000000000001,16,146.78899082568805
student_421_passage_21096_5542888cde210,0.5668333333333333,24,42.340488091737726
student_850_passage_31060_5548f5de3b70d,0.25699999999999995,29,112.84046692607006
student_892_passage_31025_5552431b4cd15,0.16483333333333333,30,182.0020222446916
student_743_passage_42074_56e856fd02a46,0.3390000000000001,42,123.89380530973449
student_1021_passage_43056_56e8530b4b566,0.7364999999999999,71,96.40190088255262
student_259_passage_21103_56e6ffad5e781,0.2831666666666666,20,70.62978222483815
student_317_passage_42009_554906cf28975,0.44,49,111.36363636363636
student_497_passage_22007_553a79652ed57,0.418,48,114.83253588516747
student_549_passage_21056_55429e67b523d,0.5788333333333334,14,24.186582205585946
student_703_passage_41054_56e9a376dce74,0.1915,19,99.21671018276763
student_401_passage_34000_56ddd412f0452,0.9766666666666666,78,79.86348122866895
student_517_passage_21072_553a761a8e151,0.37099999999999994,23,61.994609164420496
student_93_passage_42053_554932a383d6b,0.43466666666666665,38,87.42331288343559
student_1033_passage_41186_56df03de90e85,0.187,12,64.1711229946524
student_517_passage_24000_553a738e1216f,1.0618333333333332,68,64.04018207502747
student_431_passage_22019_553a93f2645d3,0.292,50,171.2328767123288
student_477_passage_23025_553a96a45aca9,0.1705,18,105.57184750733137
student_762_passage_31019_5547a8b4cca12,0.16000000000000003,19,118.74999999999997
student_377_passage_42027_553e838731ac9,0.24216666666666667,45,185.82243633860978
student_555_passage_32057_56e1e288f06ab,0.5235,38,72.5883476599809
student_457_passage_21047_553a95bf4846b,0.4445,6,13.498312710911136
student_921_passage_41174_56e850df4deb3,0.0,0,0.0
student_952_passage_31067_55522d8529e76,0.20933333333333334,19,90.76433121019107
student_77_passage_41157_55490eb03fa3d,0.20900000000000002,21,100.47846889952152
student_966_passage_32004_553fe6b1a98e5,0.5885,48,81.56329651656755
student_785_passage_41106_56e9a53e9240c,0.2515,21,83.49900596421472
student_63_passage_23052_56e6e2f9a8f2a,0.9595,83,86.50338718082334
student_718_passage_32015_5547a5974fbbe,0.30133333333333334,43,142.69911504424778
student_467_passage_23048_553aa1c42df91,0.9713333333333334,82,84.4200411805079
student_845_passage_41183_56e9a50d430a1,0.12966666666666668,24,185.0899742930591
student_139_passage_42020_553e67a719f2f,0.30583333333333335,28,91.55313351498637
student_269_passage_21045_56df414920b41,0.30400000000000005,28,92.10526315789473
student_681_passage_31107_56ddc7a3d9348,0.3476666666666667,23,66.15532118887823
student_1004_passage_32022_553fede5ac588,0.8313333333333334,47,56.535685645549314
student_185_passage_41094_553e5e4fc441a,0.16733333333333336,16,95.61752988047807
student_603_passage_21072_553a67ddd82a9,0.2268333333333334,23,101.3960323291697
student_137_passage_44000_553fb722737c1,0.0,0,0.0
student_762_passage_31033_5547a94f61100,0.16516666666666666,21,127.14429868819376
student_595_passage_21011_553a654fb97fd,0.12283333333333332,14,113.97557666214384
student_289_passage_42054_5547b3ac8731e,0.38416666666666666,43,111.93058568329718
student_265_passage_41134_5548fbcba3bbd,0.14250000000000002,17,119.29824561403507
student_427_passage_24000_5542904d6613b,0.9946666666666667,55,55.29490616621984
student_351_passage_42055_553e8161d1cf2,0.31799999999999995,41,128.93081761006292
student_197_passage_43010_553e596722bd1,0.5548333333333333,78,140.58275758486033
student_23_passage_21149_56e846cb68d66,0.24500000000000002,29,118.3673469387755
student_716_passage_33003_553fc2bdb76b2,0.6111666666666667,17,27.81565312244341
student_802_passage_31025_553fb69b6e3ec,0.22216666666666668,18,81.02025506376593
student_696_passage_31025_553fc96b02d5b,0.2763333333333334,30,108.56453558504221
student_686_passage_33003_553fc9ac9aaae,0.9603333333333333,64,66.64352655328011
student_467_passage_23025_553aa17967715,0.7428333333333333,66,88.84900157056316
student_31_passage_21109_56e6f2f7e4e79,0.13333333333333333,22,165.0
student_956_passage_31061_55522e1a4699a,0.217,25,115.2073732718894
student_742_passage_32018_5547ab3a4426e,0.38000000000000006,35,92.10526315789473
student_239_passage_42005_5547bf119788e,0.5438333333333334,39,71.71314741035856
student_593_passage_21079_553aa0957a90b,0.29250000000000004,19,64.95726495726495
student_423_passage_33018_56ddd43d00698,0.8313333333333333,7,8.420208500400964
student_880_passage_31070_55523b87c7627,0.10983333333333335,20,182.09408194233686
student_341_passage_42014_553e75e2c50c1,0.2806666666666667,32,114.01425178147268
student_828_passage_32004_5548f6cb3ed55,0.415,43,103.61445783132531
student_525_passage_21066_553a7fed79bf8,0.8025,8,9.968847352024921
student_49_passage_22048_56df0df134362,1.062,40,37.66478342749529
student_93_passage_21059_56e6ef2de5e10,0.011999999999999981,2,166.66666666666694
student_467_passage_32038_56ddc597a06bc,0.16483333333333333,2,12.133468149646108
student_868_passage_32002_5548f2efa09c0,0.31983333333333336,45,140.69828035435123
student_621_passage_21009_554272446edef,0.5418333333333334,11,20.301445709012608
student_255_passage_42029_5547bd6cd1d5c,0.3549999999999999,32,90.14084507042256
student_842_passage_31013_5548f46d10fc8,0.29233333333333333,10,34.20752565564424
student_287_passage_42055_5547b7c7b7b2e,0.29750000000000004,16,53.78151260504201
student_653_passage_31152_56ddbafe25880,0.2315,20,86.39308855291576
student_615_passage_33018_56ddcfd888082,0.6605,31,46.93414080242241
student_373_passage_33033_56e1b4b6872cf,0.0,0,0.0
student_807_passage_41156_56e836de70c37,0.25549999999999995,18,70.45009784735814
student_702_passage_31035_553fc50f395b8,0.11133333333333334,21,188.62275449101796
student_41_passage_22069_56df3c88f1f5c,0.4376666666666667,33,75.3998476770754
student_187_passage_41160_553e649969201,0.08915000000000001,12,134.6045989904655
student_1041_passage_42080_56df035e507d3,0.5045000000000001,29,57.4826560951437
student_209_passage_41160_5547c24b29f62,0.194,17,87.62886597938144
student_249_passage_21113_56e8457e0446f,0.42033333333333334,22,52.33941316415543
student_83_passage_42005_5549118c077a6,0.298,46,154.36241610738256
student_77_passage_41081_55490e8853edd,0.256,18,70.3125
student_774_passage_34000_553fb0c01a983,1.0508333333333333,125,118.9532117367169
student_307_passage_41160_5548fe26a69be,0.11116666666666668,15,134.93253373313343
student_673_passage_31098_56ddccfbce1b1,0.14666666666666667,22,150.0
student_111_passage_41080_553fb95688ce7,0.1985,23,115.8690176322418
student_871_passage_41158_56e85246c1f3f,0.199,22,110.55276381909547
student_1014_passage_32001_553fe74cefb95,0.522,42,80.45977011494253
student_1012_passage_31036_553ff109c3a59,0.17300000000000001,19,109.82658959537571
student_623_passage_32070_56e1df200fc3a,0.4683333333333334,48,102.49110320284697
student_979_passage_41084_56df049337a96,0.1585,15,94.6372239747634
student_509_passage_21018_553a8040da9da,0.3328333333333333,21,63.09464196294442
student_822_passage_31026_5540fb5d9e53a,0.2125,27,127.05882352941177
student_387_passage_31091_56ddbcccb4e21,0.13899999999999998,14,100.71942446043167
student_883_passage_42063_56e9a457bf2e6,0.3078333333333333,41,133.18895506226315
student_225_passage_24000_56e6ed8421ff6,1.0195,63,61.79499754781755
student_475_passage_22039_553a9c476c651,0.3983333333333334,39,97.90794979079497
student_821_passage_41168_56e99675f2105,0.18266666666666664,26,142.33576642335768
student_473_passage_21092_553a9f3d2635a,0.4505,23,51.054384017758046
student_744_passage_33004_5547a280b4c79,0.7065,65,92.00283085633404
student_313_passage_41120_5547b7fff3173,0.14983333333333335,18,120.13348164627362
student_171_passage_43017_553e61a84721c,0.6835,64,93.6356986100951
student_283_passage_21113_56e6f989319b2,0.11733333333333335,20,170.45454545454544
student_187_passage_41081_553e6459552c0,0.1125,5,44.44444444444444
student_543_passage_32028_56ddb264883b7,0.5841666666666666,34,58.202567760342376
student_253_passage_41050_5547c541077f8,0.28850000000000003,21,72.790294627383
student_549_passage_33040_56e1ca2066795,0.48783333333333334,51,104.54390160573966
student_997_passage_44000_56e9a7ce2de90,0.9763333333333333,111,113.69067941276887
student_447_passage_31098_56ddb5b449378,0.1845,23,124.66124661246613
student_970_passage_31062_553fe70bdac16,0.1885,19,100.79575596816976
student_223_passage_41142_554909aab1a00,0.1285,18,140.07782101167314
student_692_passage_32002_553fc08d1f335,0.5485000000000001,38,69.27985414767547
student_161_passage_41147_553e585a59dd7,0.23816666666666667,21,88.17354793561931
student_241_passage_42005_5548ffd79ba1e,0.335,49,146.2686567164179
student_55_passage_21115_56e6e2277d9e6,0.31933333333333336,24,75.15657620041753
student_419_passage_34000_56ddd1ae18eb7,1.0215,52,50.90553108174253
student_139_passage_23031_56df0c92625ce,0.6329999999999999,59,93.20695102685626
student_527_passage_21011_5542974e9c775,0.17450000000000002,20,114.6131805157593
student_413_passage_23007_554285929048d,0.847,65,76.74144037780401
student_893_passage_43055_56e8344c1eb79,0.9485,72,75.90933052187664
student_371_passage_41128_553e7a0a8b659,0.19883333333333333,13,65.38139145012573
student_988_passage_31026_553fee375445e,0.19666666666666668,19,96.61016949152541
student_964_passage_32026_55522f324cfe6,0.3675,47,127.89115646258503
student_575_passage_21014_553a6a7551115,0.14133333333333334,21,148.58490566037736
student_431_passage_24000_553a933d8ca30,1.174,99,84.32708688245316
student_597_passage_31078_56ddb7fc6e8aa,0.18016666666666664,23,127.65957446808513
student_867_passage_41171_56e993f0da686,0.2055,19,92.45742092457421
student_83_passage_21133_56df45c31a477,0.26,20,76.92307692307692
student_841_passage_42145_56df097642307,0.267,37,138.57677902621722
student_247_passage_41162_554907382b867,0.2355,23,97.66454352441615
student_950_passage_31034_555233ffbcbed,0.3408333333333333,23,67.48166259168704
student_521_passage_21031_553a7bc9a312b,0.326,24,73.61963190184049
student_333_passage_42027_553e787a00836,0.29333333333333333,49,167.04545454545453
student_723_passage_43030_56e83c5ccafd3,0.6910000000000001,51,73.80607814761215
student_401_passage_31116_56ddd63e987a9,0.19333333333333336,22,113.79310344827584
student_571_passage_22006_553aa46db5128,0.0,0,0.0
student_707_passage_43056_56e83c19a3d0e,1.1405,69,60.49978079789565
student_994_passage_33012_553fe274b00b1,0.5486666666666667,63,114.82381530984202
student_507_passage_22013_553a8524a75c2,0.014999999999999998,1,66.66666666666667
student_171_passage_42009_553e62d51a49e,0.37833333333333335,56,148.01762114537445
student_805_passage_43058_56e859ea8d43a,0.7333333333333333,54,73.63636363636364
student_969_passage_41175_56df023d36937,0.1635,21,128.44036697247705
student_904_passage_31046_55523ecb83a3d,0.087,10,114.9425287356322
student_625_passage_33029_56e1e214c3355,0.7898333333333334,85,107.61764085250051
student_933_passage_42145_56e99aa959cbc,0.2378333333333333,23,96.7063770147162
student_926_passage_33022_55523321c3653,0.5920000000000001,67,113.17567567567566
student_862_passage_32002_5548fc739651a,0.5485,44,80.21877848678213
student_851_passage_42080_56e9a99d2468d,0.3215,40,124.41679626749611
student_777_passage_41158_56e99821848b3,0.187,20,106.95187165775401
student_717_passage_41084_56df05601b979,0.10516666666666667,16,152.13946117274168
student_686_passage_33014_553fc8fb4c7a2,0.9768333333333332,81,82.92100324176762
student_101_passage_42027_553e6b5a3e7be,0.463,50,107.9913606911447
student_293_passage_21127_56e6edf8f09ed,0.5335,24,44.98594189315839
student_880_passage_31019_55523bfeeec04,0.081,10,123.45679012345678
student_433_passage_31136_56e1ed3cb42ff,0.096,23,239.58333333333331
student_93_passage_41120_554931ac38b13,0.14650000000000002,19,129.6928327645051
student_19_passage_21002_5539d7e23cfdc,0.0,0,0.0
student_199_passage_42005_553e5ae44b7b8,0.44350000000000006,45,101.46561443066516
student_661_passage_32051_56e1a971c2f43,0.4066666666666666,41,100.81967213114756
student_611_passage_32052_56e1aa470cadb,0.32933333333333337,37,112.34817813765181
student_971_passage_41156_56e9a62db75fa,0.4233333333333334,24,56.69291338582676
student_245_passage_41143_55490a6ae78ad,0.133,24,180.45112781954887
student_481_passage_21018_553a7c25019e2,0.20633333333333334,23,111.47011308562196
student_1041_passage_44000_56df0195e7dd1,0.9994999999999999,83,83.0415207603802
student_419_passage_23007_55428a5016e7d,0.5365,66,123.01957129543337
student_413_passage_31087_56ddd26dace84,0.20049999999999998,22,109.72568578553617
student_933_passage_41186_56e99a67a49a7,0.10616666666666667,10,94.19152276295132
student_423_passage_21047_55428e4f2314f,0.2738333333333333,9,32.86670724284845
student_37_passage_41094_554930cd61af3,0.15050000000000002,12,79.73421926910298
student_892_passage_32002_5552444649dd5,0.4033333333333333,49,121.48760330578513
student_930_passage_33022_5552330898758,0.4693333333333333,68,144.88636363636363
student_287_passage_43017_5547b6e00c2f0,0.34049999999999997,28,82.23201174743026
student_774_passage_32004_553fb219c09b9,0.5595,47,84.0035746201966
student_565_passage_31077_56e1aac239e40,0.18566666666666667,22,118.49192100538599
student_1045_passage_42064_56e9c0fec68f5,0.5916666666666667,33,55.774647887323944
student_483_passage_22007_553a76def254f,0.3556666666666667,35,98.40674789128397
student_938_passage_33022_5552359a2f4ca,0.523,65,124.28298279158699
student_591_passage_21009_553a662e1d564,0.18383333333333332,21,114.23390752493201
student_643_passage_23002_5542681ac09c3,0.6405,33,51.52224824355972
student_821_passage_41169_56e996175bfa2,0.1345,26,193.3085501858736
student_343_passage_41143_553e804af1fe2,0.16033333333333333,17,106.02910602910603
student_149_passage_41147_553e96e39c8bf,0.25583333333333336,12,46.90553745928338
student_702_passage_32001_553fc3b15615c,0.26850000000000007,27,100.55865921787706
student_457_passage_31108_56ddd7abdb7bf,0.13416666666666666,7,52.173913043478265
student_595_passage_22043_553a6728ce8e3,0.3745,44,117.48998664886516
student_972_passage_32037_553feb22b5851,0.24449999999999997,2,8.179959100204501
student_377_passage_31124_56e1df1439766,0.1645,22,133.7386018237082
student_281_passage_41120_5547b3d8a9822,0.15333333333333335,18,117.39130434782608
